T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.141,5775.0,1.1999999999999993,0.8333333333333338,PUT,14.1,10.89,-3.21,0.2972,0.2827
0.141,5860.0,1.1000000000000014,0.909090909090908,PUT,16.15,13.63,-2.52,0.2859,0.276
0.141,5980.0,1.1000000000000014,0.909090909090908,PUT,19.85,18.42,-1.43,0.2705,0.2659
0.141,6120.0,1.2000000000000028,0.8333333333333314,PUT,25.8,25.59,-0.21,0.2534,0.2528
0.141,6205.0,1.2999999999999972,0.7692307692307709,PUT,30.35,30.91,0.56,0.2429,0.2441
0.141,6285.0,1.0999999999999943,0.9090909090909138,PUT,35.75,36.7,0.95,0.2335,0.2354
0.141,6360.0,1.4000000000000057,0.7142857142857114,PUT,41.7,42.91,1.21,0.2245,0.2266
0.141,6440.0,1.4000000000000057,0.7142857142857114,PUT,49.3,50.5,1.2,0.2149,0.2168
0.141,6515.0,0.7000000000000028,1.4285714285714228,PUT,57.55,58.67,1.12,0.2054,0.207
0.141,6595.0,1.5,0.6666666666666666,PUT,68.75,68.75,-0.0,0.1959,0.1959
0.141,6670.0,1.5999999999999943,0.6250000000000022,PUT,81.0,79.73,-1.27,0.1865,0.185
0.141,6745.0,0.8000000000000114,1.2499999999999822,PUT,95.5,92.58,-2.92,0.1766,0.1734
0.141,7100.0,0.6999999999999886,1.4285714285714517,CALL,74.95,58.41,-16.54,0.1297,0.1121
0.141,7175.0,1.5,0.6666666666666666,CALL,47.35,31.14,-16.21,0.1224,0.102
0.141,7255.0,0.6000000000000014,1.6666666666666627,CALL,27.0,15.0,-12.0,0.1163,0.0962
0.141,7330.0,1.1999999999999993,0.8333333333333338,CALL,15.2,7.67,-7.53,0.1126,0.0947
0.141,7410.0,1.0,1.0,CALL,8.1,3.86,-4.24,0.1107,0.0954
0.141,7485.0,0.9000000000000004,1.1111111111111107,CALL,4.55,2.08,-2.47,0.1107,0.097
0.187,4875.0,0.8999999999999995,1.1111111111111118,PUT,7.75,1.6,-6.15,0.4047,0.3287
0.187,5250.0,1.0,1.0,PUT,11.4,4.44,-6.96,0.3525,0.3038
0.187,5650.0,1.1000000000000014,0.909090909090908,PUT,18.65,12.49,-6.16,0.3013,0.2782
0.187,5820.0,1.1000000000000014,0.909090909090908,PUT,23.65,18.86,-4.79,0.2807,0.2669
0.187,5940.0,1.3999999999999986,0.714285714285715,PUT,27.9,24.84,-3.06,0.2657,0.2583
0.187,6075.0,1.0,1.0,PUT,35.2,33.3,-1.9,0.2516,0.2478
0.187,6200.0,1.2999999999999972,0.7692307692307709,PUT,43.35,43.01,-0.34,0.2377,0.2371
0.187,6330.0,1.4000000000000057,0.7142857142857114,PUT,53.6,55.31,1.71,0.2223,0.2248
0.187,6430.0,1.6999999999999957,0.5882352941176485,PUT,64.15,66.55,2.4,0.2113,0.2144
0.187,6510.0,1.3000000000000114,0.7692307692307625,PUT,74.95,76.84,1.89,0.2032,0.2054
0.187,6585.0,1.8000000000000114,0.555555555555552,PUT,85.3,87.7,2.4,0.194,0.1965
0.187,6665.0,1.8000000000000114,0.555555555555552,PUT,99.2,100.82,1.62,0.1849,0.1865
0.187,6740.0,1.6999999999999886,0.588235294117651,PUT,114.45,114.85,0.4,0.1761,0.1765
0.187,7095.0,2.0999999999999943,0.4761904761904775,CALL,107.15,91.53,-15.62,0.1367,0.1229
0.187,7175.0,1.5999999999999943,0.6250000000000022,CALL,73.8,55.12,-18.68,0.1298,0.1116
0.187,7300.0,1.4000000000000057,0.7142857142857114,CALL,35.9,21.6,-14.3,0.1197,0.1005
0.187,7430.0,1.200000000000001,0.8333333333333326,CALL,16.0,8.18,-7.82,0.1151,0.0979
0.187,7675.0,0.7000000000000002,1.4285714285714282,CALL,3.25,1.57,-1.68,0.114,0.1023
0.223,5375.0,1.2000000000000028,0.8333333333333314,PUT,17.4,8.93,-8.47,0.3254,0.2883
0.223,5550.0,1.2000000000000028,0.8333333333333314,PUT,21.4,13.41,-7.99,0.3047,0.2774
0.223,5750.0,1.2000000000000028,0.8333333333333314,PUT,27.7,21.05,-6.65,0.282,0.2649
0.223,5920.0,1.2000000000000028,0.8333333333333314,PUT,35.2,30.32,-4.88,0.2637,0.2538
0.223,6070.0,1.2000000000000028,0.8333333333333314,PUT,43.9,41.09,-2.81,0.2479,0.2431
0.223,6200.0,0.7000000000000028,1.4285714285714228,PUT,53.45,52.7,-0.75,0.2341,0.233
0.223,6340.0,1.5999999999999943,0.6250000000000022,PUT,66.9,67.89,0.99,0.2198,0.221
0.223,6435.0,1.5,0.6666666666666666,PUT,78.15,80.0,1.85,0.21,0.212
0.223,6515.0,1.5,0.6666666666666666,PUT,89.15,91.49,2.34,0.2015,0.2039
0.223,6605.0,1.6999999999999886,0.588235294117651,PUT,103.65,106.03,2.38,0.192,0.1942
0.223,6680.0,1.8000000000000114,0.555555555555552,PUT,117.9,119.68,1.78,0.184,0.1856
0.223,6765.0,1.8999999999999773,0.5263157894736905,PUT,136.75,137.16,0.41,0.1749,0.1753
0.223,7145.0,1.9000000000000057,0.5263157894736826,CALL,106.45,90.51,-15.94,0.1361,0.123
0.223,7245.0,1.5999999999999943,0.6250000000000022,CALL,67.7,49.75,-17.95,0.128,0.1109
0.223,7335.0,1.5,0.6666666666666666,CALL,42.65,27.05,-15.6,0.1222,0.1038
0.223,7435.0,1.3999999999999986,0.714285714285715,CALL,24.3,13.71,-10.59,0.1177,0.1005
0.223,7555.0,1.1999999999999993,0.8333333333333338,CALL,12.0,6.36,-5.64,0.115,0.1005
0.223,7720.0,0.8000000000000007,1.249999999999999,CALL,4.7,2.39,-2.31,0.1152,0.1035
0.264,5050.0,1.1000000000000014,0.909090909090908,PUT,16.05,6.17,-9.88,0.3545,0.3027
0.264,5425.0,1.2000000000000028,0.8333333333333314,PUT,23.6,13.79,-9.81,0.3107,0.2792
0.264,5800.0,1.2999999999999972,0.7692307692307709,PUT,37.85,29.84,-8.01,0.2722,0.2564
0.264,5925.0,1.4000000000000057,0.7142857142857114,PUT,44.7,38.11,-6.59,0.2597,0.2485
0.264,6060.0,1.4000000000000057,0.7142857142857114,PUT,53.8,49.15,-4.65,0.2463,0.2396
0.264,6180.0,1.5,0.6666666666666666,PUT,63.75,60.99,-2.76,0.2346,0.2311
0.264,6320.0,2.0,0.5,PUT,77.3,77.52,0.22,0.2201,0.2203
0.264,6440.0,2.0999999999999943,0.4761904761904775,PUT,92.35,94.27,1.92,0.2083,0.2102
0.264,6560.0,1.6999999999999886,0.588235294117651,PUT,111.65,113.75,2.1,0.1972,0.199
0.264,6640.0,2.4000000000000057,0.4166666666666657,PUT,125.4,128.51,3.11,0.1884,0.191
0.264,6725.0,2.3999999999999773,0.4166666666666706,PUT,143.5,145.99,2.49,0.18,0.182
0.264,7075.0,2.1000000000000227,0.47619047619047106,CALL,164.75,155.35,-9.4,0.1461,0.1394
0.264,7190.0,2.0,0.5,CALL,110.7,94.29,-16.41,0.1373,0.1247
0.264,7325.0,1.5999999999999943,0.6250000000000022,CALL,63.0,44.51,-18.49,0.1281,0.1107
0.264,7475.0,0.6000000000000014,1.6666666666666627,CALL,30.3,17.72,-12.58,0.1209,0.1034
0.264,7875.0,0.8000000000000003,1.2499999999999996,CALL,3.8,2.01,-1.79,0.1176,0.107
0.303,5600.0,1.4000000000000057,0.7142857142857114,PUT,35.1,24.85,-10.25,0.2863,0.2642
0.303,6000.0,0.7999999999999972,1.2500000000000044,PUT,57.6,51.95,-5.65,0.2479,0.2402
0.303,6375.0,1.9000000000000057,0.5263157894736826,PUT,95.65,96.73,1.08,0.2133,0.2143
0.303,6630.0,1.8999999999999773,0.5263157894736905,PUT,137.25,141.43,4.18,0.1895,0.1927
0.303,6760.0,2.3000000000000114,0.43478260869565005,PUT,166.05,170.09,4.04,0.1771,0.18
0.303,7275.0,1.0,1.0,CALL,94.5,79.87,-14.63,0.133,0.1219
0.303,7800.0,0.6999999999999993,1.42857142857143,CALL,8.65,4.88,-3.77,0.1175,0.1059
0.357,5125.0,0.7999999999999972,1.2500000000000044,PUT,26.7,13.95,-12.75,0.3261,0.2875
0.357,5525.0,1.0,1.0,PUT,40.4,28.25,-12.15,0.2872,0.2638
0.357,5900.0,1.2999999999999972,0.7692307692307709,PUT,62.85,53.52,-9.33,0.2544,0.2423
0.357,6110.0,1.6999999999999886,0.588235294117651,PUT,80.45,75.26,-5.19,0.2354,0.23
0.357,6230.0,1.8000000000000114,0.555555555555552,PUT,93.4,90.69,-2.71,0.2251,0.2225
0.357,6370.0,1.9000000000000057,0.5263157894736826,PUT,111.45,111.79,0.34,0.2129,0.2132
0.357,6490.0,2.1000000000000227,0.47619047619047106,PUT,130.05,132.76,2.71,0.2025,0.2046
0.357,6625.0,1.1999999999999886,0.8333333333333413,PUT,154.9,159.92,5.02,0.1905,0.194
0.357,6750.0,1.8000000000000114,0.555555555555552,PUT,184.1,188.94,4.84,0.1801,0.1833
0.357,7160.0,2.5,0.4,CALL,170.85,166.57,-4.28,0.1451,0.1424
0.357,7280.0,2.3000000000000114,0.43478260869565005,CALL,117.75,107.37,-10.38,0.1369,0.1299
0.357,7425.0,1.1999999999999886,0.8333333333333413,CALL,69.7,55.73,-13.97,0.1286,0.1172
0.357,7825.0,1.0,1.0,CALL,13.0,7.92,-5.08,0.1188,0.1075
0.39,5100.0,1.3999999999999986,0.714285714285715,PUT,29.2,15.89,-13.31,0.323,0.2862
0.39,5500.0,0.7000000000000028,1.4285714285714228,PUT,43.85,31.11,-12.74,0.2857,0.2629
0.39,5875.0,1.5999999999999943,0.6250000000000022,PUT,66.7,57.24,-9.46,0.2534,0.2418
0.39,6100.0,1.8000000000000114,0.555555555555552,PUT,87.0,81.31,-5.69,0.2347,0.2291
0.39,6230.0,2.0,0.5,PUT,101.6,98.79,-2.81,0.2238,0.2214
0.39,6370.0,1.9000000000000057,0.5263157894736826,PUT,120.55,120.89,0.34,0.2123,0.2125
0.39,6475.0,2.3000000000000114,0.43478260869565005,PUT,137.05,139.88,2.83,0.2034,0.2055
0.39,6570.0,1.3000000000000114,0.7692307692307625,PUT,154.15,159.0,4.85,0.1953,0.1986
0.39,6655.0,2.3999999999999773,0.4166666666666706,PUT,171.7,177.81,6.11,0.1882,0.1922
0.39,6730.0,2.1999999999999886,0.4545454545454569,PUT,189.1,195.88,6.78,0.1819,0.1862
0.39,7110.0,2.3000000000000114,0.43478260869565005,CALL,211.45,214.62,3.17,0.1496,0.1514
0.39,7230.0,2.3000000000000114,0.43478260869565005,CALL,152.05,149.37,-2.68,0.1411,0.1395
0.39,7550.0,1.5999999999999943,0.6250000000000022,CALL,50.5,38.8,-11.7,0.1249,0.1141
0.436,4875.0,1.2000000000000028,0.8333333333333314,PUT,27.8,13.58,-14.22,0.3386,0.2958
0.436,5275.0,1.4000000000000057,0.7142857142857114,PUT,40.2,25.95,-14.25,0.301,0.2728
0.436,5650.0,1.5999999999999943,0.6250000000000022,PUT,59.2,46.49,-12.71,0.2691,0.2518
0.436,6050.0,1.9000000000000057,0.5263157894736826,PUT,92.25,84.8,-7.45,0.2371,0.2301
0.436,6220.0,2.0,0.5,PUT,112.0,108.23,-3.77,0.2237,0.2206
0.436,6375.0,2.1000000000000227,0.47619047619047106,PUT,133.95,134.02,0.07,0.2114,0.2115
0.436,6500.0,2.1000000000000227,0.47619047619047106,PUT,154.85,158.2,3.35,0.2014,0.2036
0.436,6625.0,2.3999999999999773,0.4166666666666706,PUT,179.2,185.68,6.48,0.1911,0.1952
0.436,6760.0,2.5,0.4,PUT,210.65,219.48,8.83,0.1801,0.1853
0.436,7160.0,2.6000000000000227,0.38461538461538125,CALL,209.2,212.89,3.69,0.1494,0.1515
0.436,7290.0,2.3000000000000114,0.43478260869565005,CALL,148.05,145.8,-2.25,0.1409,0.1395
0.436,7525.0,1.8000000000000114,0.555555555555552,CALL,70.4,59.65,-10.75,0.129,0.1208
0.436,7950.0,1.1000000000000014,0.909090909090908,CALL,14.35,9.6,-4.75,0.1201,0.1107
0.532,5075.0,1.5,0.6666666666666666,PUT,43.35,26.92,-16.43,0.3094,0.2784
0.532,5475.0,1.7000000000000028,0.5882352941176461,PUT,63.35,47.54,-15.81,0.2774,0.2568
0.532,5850.0,1.9000000000000057,0.5263157894736826,PUT,92.85,79.61,-13.24,0.2499,0.2374
0.532,6250.0,2.3000000000000114,0.43478260869565005,PUT,141.05,135.11,-5.94,0.2213,0.2171
0.532,6625.0,2.5,0.4,PUT,209.25,214.06,4.81,0.1938,0.1965
0.532,7275.0,2.3999999999999773,0.4166666666666706,CALL,197.9,204.59,6.69,0.1476,0.151
0.532,7675.0,1.8000000000000114,0.555555555555552,CALL,65.6,57.19,-8.41,0.1295,0.1232
0.532,8400.0,0.9000000000000004,1.1111111111111107,CALL,6.25,4.16,-2.09,0.1234,0.1159
0.609,5175.0,1.4000000000000057,0.7142857142857114,PUT,55.9,38.52,-17.38,0.295,0.2694
0.609,5550.0,1.5999999999999943,0.6250000000000022,PUT,79.5,63.11,-16.39,0.2677,0.2502
0.609,5950.0,1.8000000000000114,0.555555555555552,PUT,118.0,105.02,-12.98,0.2408,0.2306
0.609,6325.0,2.0,0.5,PUT,171.5,166.17,-5.33,0.2159,0.2126
0.609,6725.0,2.299999999999983,0.4347826086956554,PUT,255.05,262.07,7.02,0.1885,0.1921
0.609,7375.0,2.3000000000000114,0.43478260869565005,CALL,185.05,195.44,10.39,0.1454,0.1505
0.609,7775.0,1.5999999999999943,0.6250000000000022,CALL,64.8,59.71,-5.09,0.1296,0.1259
0.609,9000.0,0.4500000000000002,2.2222222222222214,CALL,1.98,1.31,-0.67,0.129,0.123
0.642,5450.0,1.9000000000000057,0.5263157894736826,PUT,76.85,59.6,-17.25,0.2732,0.2542
0.642,5850.0,1.5999999999999943,0.6250000000000022,PUT,113.0,98.23,-14.77,0.2466,0.2347
0.642,6225.0,2.5,0.4,PUT,162.75,154.43,-8.32,0.2224,0.2171
0.642,6365.0,2.5,0.4,PUT,186.45,181.81,-4.64,0.2133,0.2106
0.642,6440.0,2.6999999999999886,0.3703703703703719,PUT,200.55,198.09,-2.46,0.2084,0.207
0.642,6520.0,2.8000000000000114,0.3571428571428557,PUT,216.7,216.75,0.05,0.2031,0.2031
0.642,6595.0,2.5,0.4,PUT,233.05,235.52,2.47,0.1981,0.1994
0.642,6675.0,2.6000000000000227,0.38461538461538125,PUT,251.8,256.94,5.14,0.1927,0.1953
0.642,6750.0,2.7000000000000455,0.37037037037036413,PUT,270.85,278.38,7.53,0.1877,0.1914
0.642,7105.0,2.8999999999999773,0.34482758620689924,CALL,336.25,354.42,18.17,0.1626,0.1709
0.642,7180.0,2.6000000000000227,0.38461538461538125,CALL,293.8,311.97,18.17,0.1579,0.1661
0.642,7255.0,2.6999999999999886,0.3703703703703719,CALL,254.45,271.6,17.15,0.1534,0.1613
0.642,7335.0,2.6999999999999886,0.3703703703703719,CALL,215.85,231.11,15.26,0.1488,0.156
0.642,7800.0,2.0,0.5,CALL,68.1,64.62,-3.48,0.1302,0.1278
0.685,5050.0,1.5999999999999943,0.6250000000000022,PUT,58.1,39.27,-18.83,0.2997,0.2727
0.685,5425.0,1.9000000000000057,0.5263157894736826,PUT,81.25,62.97,-18.28,0.2734,0.2541
0.685,5825.0,2.1999999999999886,0.4545454545454569,PUT,118.3,102.26,-16.04,0.2476,0.2351
0.685,6200.0,2.5,0.4,PUT,168.75,158.67,-10.08,0.2241,0.218
0.685,6600.0,2.6000000000000227,0.38461538461538125,PUT,245.5,247.4,1.9,0.1986,0.1996
0.685,7250.0,2.7000000000000455,0.37037037037036413,CALL,276.75,295.41,18.66,0.1561,0.1644
0.685,7650.0,2.1999999999999886,0.4545454545454569,CALL,115.6,121.04,5.44,0.1368,0.1397
0.685,8300.0,1.2000000000000028,0.8333333333333314,CALL,20.1,15.78,-4.32,0.1252,0.119
0.781,5075.0,1.8000000000000114,0.555555555555552,PUT,69.7,49.25,-20.45,0.2929,0.268
0.781,5475.0,2.0999999999999943,0.4761904761904775,PUT,98.95,78.96,-19.99,0.2672,0.2493
0.781,5850.0,2.3000000000000114,0.43478260869565005,PUT,138.65,120.84,-17.81,0.2448,0.2325
0.781,6250.0,2.6999999999999886,0.3703703703703719,PUT,198.55,187.2,-11.35,0.2215,0.2153
0.781,6625.0,2.7999999999999545,0.3571428571428629,PUT,276.5,276.56,0.06,0.1993,0.1994
0.781,7300.0,3.1000000000000227,0.322580645161288,CALL,292.55,314.64,22.09,0.1577,0.1669
0.781,7675.0,2.5,0.4,CALL,139.15,151.44,12.29,0.1403,0.1463
0.781,8500.0,1.2000000000000028,0.8333333333333314,CALL,18.7,14.81,-3.89,0.127,0.1212
0.858,5125.0,2.0999999999999943,0.4761904761904775,PUT,80.35,59.56,-20.79,0.2856,0.2634
0.858,5525.0,2.3000000000000114,0.43478260869565005,PUT,113.45,93.43,-20.02,0.2615,0.2456
0.858,5900.0,2.3000000000000114,0.43478260869565005,PUT,157.35,140.15,-17.2,0.2403,0.2295
0.858,6275.0,2.6999999999999886,0.3703703703703719,PUT,218.05,207.15,-10.9,0.2197,0.2142
0.858,6675.0,3.0,0.3333333333333333,PUT,306.1,307.95,1.85,0.1973,0.1981
0.858,7325.0,2.8999999999999773,0.34482758620689924,CALL,309.95,336.31,26.36,0.1588,0.1693
0.858,7725.0,2.6000000000000227,0.38461538461538125,CALL,147.1,164.54,17.44,0.1413,0.1493
0.858,8400.0,1.2999999999999972,0.7692307692307709,CALL,32.05,28.71,-3.34,0.1288,0.1254
0.894,5300.0,2.1999999999999886,0.4545454545454569,PUT,96.9,76.6,-20.3,0.273,0.2547
0.894,5775.0,2.3999999999999773,0.4166666666666706,PUT,145.9,127.98,-17.92,0.2461,0.2344
0.894,6010.0,2.6999999999999886,0.3703703703703719,PUT,178.55,163.5,-15.05,0.2333,0.2247
0.894,6115.0,2.8000000000000114,0.3571428571428557,PUT,195.4,182.07,-13.33,0.2277,0.2205
0.894,6235.0,2.8000000000000114,0.3571428571428557,PUT,216.4,205.58,-10.82,0.2212,0.2157
0.894,6400.0,2.8000000000000114,0.3571428571428557,PUT,248.6,242.26,-6.34,0.2122,0.2093
0.894,6510.0,3.0,0.3333333333333333,PUT,272.3,269.72,-2.58,0.2061,0.205
0.894,6625.0,0.8999999999999773,1.1111111111111391,PUT,300.45,301.18,0.73,0.2001,0.2005
0.894,6725.0,3.0,0.3333333333333333,PUT,325.2,330.91,5.71,0.1941,0.1965
0.894,7115.0,3.5,0.2857142857142857,CALL,439.05,463.59,24.54,0.1708,0.1803
0.894,7200.0,3.5,0.2857142857142857,CALL,389.95,416.93,26.98,0.1662,0.1766
