T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.859,305.0,0.14999999999999858,6.66666666666673,CALL,18.73,19.1,0.37,0.2524,0.2561
0.859,310.0,0.14999999999999858,6.66666666666673,CALL,16.88,17.18,0.31,0.2503,0.2534
0.859,315.0,0.14999999999999858,6.66666666666673,CALL,15.18,15.42,0.24,0.2484,0.2509
0.859,325.0,0.14999999999999858,6.66666666666673,CALL,12.18,12.32,0.14,0.245,0.2465
0.859,330.0,0.14999999999999858,6.66666666666673,CALL,10.88,10.98,0.1,0.2435,0.2447
0.859,335.0,0.14999999999999858,6.66666666666673,CALL,9.68,9.77,0.09,0.242,0.2431
0.859,340.0,0.14999999999999858,6.66666666666673,CALL,8.62,8.68,0.05,0.2411,0.2417
0.859,345.0,0.15000000000000036,6.666666666666651,CALL,7.67,7.71,0.03,0.2402,0.2406
0.859,360.0,0.09999999999999964,10.000000000000036,CALL,5.35,5.38,0.03,0.238,0.2385
0.935,195.0,0.15000000000000036,6.666666666666651,PUT,4.33,4.14,-0.18,0.3396,0.3353
0.935,200.0,0.15000000000000036,6.666666666666651,PUT,4.88,4.72,-0.15,0.3345,0.3313
0.935,210.0,0.09999999999999964,10.000000000000036,PUT,6.15,6.08,-0.07,0.3247,0.3234
0.935,220.0,0.15000000000000036,6.666666666666651,PUT,7.72,7.72,-0.01,0.316,0.3159
0.935,240.0,0.14999999999999858,6.66666666666673,PUT,11.88,11.98,0.11,0.2999,0.3012
0.935,250.0,0.1999999999999993,5.000000000000018,PUT,14.55,14.67,0.12,0.2928,0.2941
0.935,260.0,0.14999999999999858,6.66666666666673,PUT,17.68,17.77,0.09,0.2861,0.2871
0.935,270.0,0.20000000000000284,4.999999999999929,PUT,21.35,21.31,-0.04,0.2807,0.2803
0.935,290.0,0.14999999999999858,6.66666666666673,CALL,26.73,27.43,0.71,0.2607,0.2674
0.935,310.0,0.14999999999999858,6.66666666666673,CALL,18.27,18.83,0.56,0.2509,0.2562
0.935,320.0,0.14999999999999858,6.66666666666673,CALL,14.93,15.36,0.43,0.2472,0.2515
0.935,330.0,0.14999999999999858,6.66666666666673,CALL,12.07,12.42,0.34,0.244,0.2476
0.935,340.0,0.14999999999999858,6.66666666666673,CALL,9.72,9.98,0.25,0.2417,0.2445
0.935,360.0,0.09999999999999964,10.000000000000036,CALL,6.2,6.38,0.18,0.2382,0.2407
