T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.043,5700.0,0.25,4.0,PUT,1.07,2.12,1.05,0.3837,0.4173
0.043,6375.0,0.8000000000000007,1.249999999999999,PUT,6.0,5.6,-0.4,0.2399,0.2368
0.043,6680.0,0.8999999999999986,1.111111111111113,PUT,23.35,22.18,-1.17,0.188,0.1846
0.043,7090.0,0.6000000000000014,1.6666666666666627,CALL,11.6,21.0,9.4,0.1027,0.1277
0.045,6125.0,0.75,1.3333333333333333,PUT,3.33,3.47,0.14,0.2905,0.2924
0.045,6525.0,0.8000000000000007,1.249999999999999,PUT,12.9,11.37,-1.53,0.2146,0.2079
0.045,6730.0,0.9000000000000057,1.111111111111104,PUT,32.65,31.04,-1.61,0.1813,0.1775
0.045,7175.0,0.2999999999999998,3.3333333333333353,CALL,2.85,7.73,4.88,0.0953,0.1196
0.048,6225.0,0.8000000000000007,1.249999999999999,PUT,5.1,4.58,-0.52,0.2695,0.2645
0.048,6625.0,1.0,1.0,PUT,22.5,19.89,-2.61,0.2,0.1922
0.048,7075.0,1.0,1.0,CALL,19.9,28.81,8.91,0.1105,0.1297
0.051,6125.0,0.5,2.0,PUT,4.75,4.12,-0.63,0.291,0.2841
0.051,6500.0,0.9000000000000004,1.1111111111111107,PUT,15.85,12.44,-3.41,0.2243,0.2106
0.051,6770.0,1.2000000000000028,0.8333333333333314,PUT,46.8,42.61,-4.19,0.1802,0.172
0.054,5300.0,0.25,4.0,PUT,1.18,1.91,0.74,0.4598,0.4868
0.054,5675.0,0.4500000000000002,2.2222222222222214,PUT,2.17,2.64,0.47,0.3815,0.3915
0.054,5840.0,0.6500000000000004,1.5384615384615377,PUT,2.98,3.07,0.09,0.348,0.3495
0.054,5970.0,0.7000000000000002,1.4285714285714282,PUT,3.85,3.53,-0.32,0.3214,0.3172
0.054,6100.0,0.40000000000000036,2.499999999999998,PUT,5.1,4.27,-0.83,0.295,0.2864
0.054,6180.0,0.40000000000000036,2.499999999999998,PUT,6.2,4.98,-1.22,0.2793,0.2686
0.054,6260.0,0.8999999999999995,1.1111111111111118,PUT,7.85,6.02,-1.83,0.2652,0.2521
0.054,6335.0,0.3999999999999986,2.500000000000009,PUT,9.8,7.48,-2.32,0.2515,0.2377
0.054,6415.0,0.8999999999999986,1.111111111111113,PUT,12.95,9.8,-3.15,0.2387,0.2237
0.054,6490.0,0.5,2.0,PUT,16.85,13.06,-3.79,0.2262,0.2116
0.054,6565.0,1.0,1.0,PUT,22.4,17.84,-4.56,0.2146,0.2004
0.054,6645.0,1.0,1.0,PUT,30.5,25.38,-5.12,0.2019,0.189
0.054,6720.0,0.5999999999999943,1.6666666666666825,PUT,40.8,35.64,-5.16,0.1896,0.1787
0.054,7075.0,0.6000000000000014,1.6666666666666627,CALL,27.7,32.62,4.92,0.1203,0.1299
0.054,7150.0,0.3999999999999986,2.500000000000009,CALL,10.0,14.44,4.44,0.1087,0.1217
0.054,7230.0,0.40000000000000036,2.499999999999998,CALL,2.9,5.3,2.4,0.1032,0.1169
0.062,5900.0,0.7999999999999998,1.2500000000000002,PUT,3.9,3.93,0.03,0.3203,0.3206
0.062,6375.0,1.0,1.0,PUT,12.8,11.04,-1.76,0.2355,0.2276
