T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.067,6750.0,0.7000000000000028,1.4285714285714228,PUT,53.65,48.52,-5.13,0.1788,0.17
0.07,6100.0,0.9000000000000004,1.1111111111111107,PUT,7.95,9.38,1.43,0.28,0.2891
0.07,6700.0,1.2999999999999972,0.7692307692307709,PUT,47.65,43.56,-4.09,0.1878,0.1804
0.073,5300.0,0.2999999999999998,3.3333333333333353,PUT,2.3,0.81,-1.49,0.4278,0.379
0.073,5950.0,0.40000000000000036,2.499999999999998,PUT,6.5,6.71,0.21,0.3067,0.3084
0.073,6350.0,0.5,2.0,PUT,17.05,18.1,1.05,0.2412,0.2449
0.073,6480.0,0.5,2.0,PUT,25.05,25.02,-0.03,0.2218,0.2217
0.073,6620.0,0.5999999999999943,1.6666666666666825,PUT,39.0,36.15,-2.85,0.2013,0.1955
0.073,6740.0,0.7000000000000028,1.4285714285714228,PUT,57.55,50.77,-6.78,0.183,0.1719
0.073,7130.0,0.5,2.0,CALL,24.85,12.65,-12.2,0.1185,0.0931
0.073,7275.0,0.40000000000000036,2.499999999999998,CALL,4.4,1.73,-2.67,0.1071,0.0902
0.081,6300.0,1.1000000000000014,0.909090909090908,PUT,16.05,18.28,2.23,0.2406,0.2484
0.081,6700.0,0.7000000000000028,1.4285714285714228,PUT,52.85,50.39,-2.46,0.1833,0.1793
0.084,6100.0,1.0,1.0,PUT,10.5,11.64,1.14,0.2706,0.2763
0.092,5300.0,0.5,2.0,PUT,3.55,1.12,-2.43,0.4036,0.3501
0.092,5975.0,0.3999999999999986,2.500000000000009,PUT,9.9,9.61,-0.29,0.2886,0.287
0.092,6375.0,0.5,2.0,PUT,24.95,25.97,1.02,0.2305,0.2331
0.092,6550.0,0.5999999999999943,1.6666666666666825,PUT,40.2,39.5,-0.7,0.2068,0.2054
0.092,6680.0,1.2999999999999972,0.7692307692307709,PUT,58.15,54.3,-3.85,0.1888,0.1829
0.092,7080.0,1.4000000000000057,0.7142857142857114,CALL,53.5,35.16,-18.34,0.1287,0.1032
0.092,7225.0,0.3999999999999986,2.500000000000009,CALL,14.6,6.6,-8.0,0.1132,0.0916
0.1,6100.0,1.1000000000000014,0.909090909090908,PUT,13.95,15.06,1.11,0.2634,0.2678
0.1,6700.0,1.4000000000000057,0.7142857142857114,PUT,64.2,62.04,-2.16,0.1826,0.1795
0.11,4925.0,0.7000000000000002,1.4285714285714282,PUT,3.15,0.44,-2.71,0.4494,0.3622
0.11,5300.0,0.40000000000000036,2.499999999999998,PUT,5.2,1.62,-3.58,0.3896,0.3338
0.11,5625.0,0.9999999999999991,1.0000000000000009,PUT,7.7,4.56,-3.14,0.3347,0.3078
0.11,5760.0,0.8999999999999986,1.111111111111113,PUT,9.35,6.86,-2.49,0.3131,0.2966
0.11,5890.0,0.8999999999999986,1.111111111111113,PUT,11.95,9.96,-1.99,0.2952,0.285
0.11,6020.0,1.0,1.0,PUT,15.2,14.11,-1.09,0.2766,0.2722
0.11,6150.0,0.5,2.0,PUT,19.65,19.53,-0.12,0.2583,0.2579
0.11,6270.0,1.1000000000000014,0.909090909090908,PUT,25.85,25.9,0.05,0.2431,0.2432
0.11,6345.0,1.2999999999999972,0.7692307692307709,PUT,29.75,30.71,0.96,0.2311,0.2333
0.11,6425.0,1.4000000000000057,0.7142857142857114,PUT,36.1,36.76,0.66,0.221,0.2223
0.11,6500.0,0.5999999999999943,1.6666666666666825,PUT,44.2,43.42,-0.78,0.2128,0.2114
0.11,6580.0,0.5999999999999943,1.6666666666666825,PUT,53.9,51.79,-2.11,0.2024,0.1991
0.11,6655.0,1.8000000000000043,0.5555555555555542,PUT,64.1,61.19,-2.91,0.191,0.1869
0.11,6735.0,1.9000000000000057,0.5263157894736826,PUT,78.55,73.29,-5.26,0.18,0.1733
0.11,7085.0,1.4000000000000057,0.7142857142857114,CALL,65.2,44.59,-20.61,0.132,0.1067
0.11,7165.0,1.5999999999999943,0.6250000000000022,CALL,36.4,19.92,-16.48,0.1221,0.0965
0.11,7250.0,0.5,2.0,CALL,18.45,8.11,-10.34,0.1164,0.0926
0.11,7380.0,0.40000000000000036,2.499999999999998,CALL,5.9,2.18,-3.72,0.1126,0.0938
0.11,7550.0,0.3500000000000001,2.8571428571428563,CALL,1.62,0.43,-1.19,0.1173,0.0991
0.13,5975.0,1.2000000000000028,0.8333333333333314,PUT,17.8,15.86,-1.94,0.2754,0.2686
0.13,6375.0,1.4000000000000057,0.7142857142857114,PUT,39.8,40.05,0.25,0.2254,0.2258
0.13,6640.0,1.5999999999999943,0.6250000000000022,PUT,71.8,69.24,-2.56,0.1922,0.1889
0.13,6780.0,1.6999999999999886,0.588235294117651,PUT,99.25,92.78,-6.47,0.1737,0.1665
0.13,7250.0,0.5,2.0,CALL,25.25,12.58,-12.67,0.1177,0.0947
0.141,4975.0,0.5,2.0,PUT,5.15,1.05,-4.1,0.4147,0.3408
0.141,5200.0,0.9000000000000004,1.1111111111111107,PUT,6.65,2.02,-4.63,0.3805,0.3233
0.141,5350.0,0.4999999999999991,2.0000000000000036,PUT,7.95,3.16,-4.79,0.3581,0.3122
0.141,5505.0,1.0,1.0,PUT,9.6,4.99,-4.61,0.335,0.3013
0.141,5600.0,0.5,2.0,PUT,10.95,6.56,-4.39,0.3216,0.2945
0.141,5695.0,1.1000000000000014,0.909090909090908,PUT,12.45,8.57,-3.88,0.3079,0.2876
0.141,5775.0,1.1999999999999993,0.8333333333333338,PUT,14.1,10.67,-3.43,0.2972,0.2816
0.141,5860.0,1.1000000000000014,0.909090909090908,PUT,16.15,13.39,-2.76,0.2859,0.2751
0.141,5980.0,1.1000000000000014,0.909090909090908,PUT,19.85,18.18,-1.67,0.2705,0.2652
0.141,6120.0,1.2000000000000028,0.8333333333333314,PUT,25.8,25.37,-0.43,0.2534,0.2523
0.141,6205.0,1.2999999999999972,0.7692307692307709,PUT,30.35,30.72,0.37,0.2429,0.2437
0.141,6285.0,1.0999999999999943,0.9090909090909138,PUT,35.75,36.5,0.75,0.2335,0.235
0.141,6360.0,1.4000000000000057,0.7142857142857114,PUT,41.7,42.7,1.0,0.2245,0.2263
0.141,6440.0,1.4000000000000057,0.7142857142857114,PUT,49.3,50.23,0.93,0.2149,0.2164
0.141,6515.0,0.7000000000000028,1.4285714285714228,PUT,57.55,58.32,0.77,0.2054,0.2065
0.141,6595.0,1.5,0.6666666666666666,PUT,68.75,68.28,-0.47,0.1959,0.1953
0.141,6670.0,1.5999999999999943,0.6250000000000022,PUT,81.0,79.24,-1.76,0.1865,0.1844
0.141,6745.0,0.8000000000000114,1.2499999999999822,PUT,95.5,92.11,-3.39,0.1766,0.1729
0.141,7100.0,0.6999999999999886,1.4285714285714517,CALL,74.95,57.82,-17.13,0.1297,0.1115
0.141,7175.0,1.5,0.6666666666666666,CALL,47.35,30.77,-16.58,0.1224,0.1015
0.141,7255.0,0.6000000000000014,1.6666666666666627,CALL,27.0,14.77,-12.23,0.1163,0.0958
0.141,7330.0,1.1999999999999993,0.8333333333333338,CALL,15.2,7.49,-7.71,0.1126,0.0942
0.141,7410.0,1.0,1.0,CALL,8.1,3.71,-4.39,0.1107,0.0947
0.141,7485.0,0.9000000000000004,1.1111111111111107,CALL,4.55,1.96,-2.59,0.1107,0.0961
0.187,4875.0,0.8999999999999995,1.1111111111111118,PUT,7.75,1.42,-6.33,0.4047,0.3242
0.187,5250.0,1.0,1.0,PUT,11.4,4.07,-7.33,0.3525,0.3001
0.187,5650.0,1.1000000000000014,0.909090909090908,PUT,18.65,11.97,-6.68,0.3013,0.276
0.187,5820.0,1.1000000000000014,0.909090909090908,PUT,23.65,18.42,-5.23,0.2807,0.2655
0.187,5940.0,1.3999999999999986,0.714285714285715,PUT,27.9,24.53,-3.37,0.2657,0.2575
0.187,6075.0,1.0,1.0,PUT,35.2,33.15,-2.05,0.2516,0.2475
0.187,6200.0,1.2999999999999972,0.7692307692307709,PUT,43.35,43.03,-0.32,0.2377,0.2371
0.187,6330.0,1.4000000000000057,0.7142857142857114,PUT,53.6,55.43,1.83,0.2223,0.2249
0.187,6430.0,1.6999999999999957,0.5882352941176485,PUT,64.15,66.72,2.57,0.2113,0.2146
0.187,6510.0,1.3000000000000114,0.7692307692307625,PUT,74.95,77.07,2.12,0.2032,0.2057
0.187,6585.0,1.8000000000000114,0.555555555555552,PUT,85.3,87.94,2.64,0.194,0.1968
0.187,6665.0,1.8000000000000114,0.555555555555552,PUT,99.2,101.05,1.85,0.1849,0.1867
0.187,6740.0,1.6999999999999886,0.588235294117651,PUT,114.45,115.08,0.63,0.1761,0.1767
0.187,7095.0,2.0999999999999943,0.4761904761904775,CALL,107.15,91.69,-15.46,0.1367,0.1231
0.187,7175.0,1.5999999999999943,0.6250000000000022,CALL,73.8,55.19,-18.61,0.1298,0.1117
0.187,7300.0,1.4000000000000057,0.7142857142857114,CALL,35.9,21.42,-14.48,0.1197,0.1002
0.187,7430.0,1.200000000000001,0.8333333333333326,CALL,16.0,7.97,-8.03,0.1151,0.0973
0.187,7675.0,0.7000000000000002,1.4285714285714282,CALL,3.25,1.4,-1.85,0.114,0.1008
0.223,5375.0,1.2000000000000028,0.8333333333333314,PUT,17.4,8.61,-8.79,0.3254,0.2866
0.223,5550.0,1.2000000000000028,0.8333333333333314,PUT,21.4,13.05,-8.35,0.3047,0.276
0.223,5750.0,1.2000000000000028,0.8333333333333314,PUT,27.7,20.6,-7.1,0.282,0.2637
0.223,5920.0,1.2000000000000028,0.8333333333333314,PUT,35.2,29.93,-5.27,0.2637,0.253
0.223,6070.0,1.2000000000000028,0.8333333333333314,PUT,43.9,40.72,-3.18,0.2479,0.2425
0.223,6200.0,0.7000000000000028,1.4285714285714228,PUT,53.45,52.31,-1.14,0.2341,0.2325
0.223,6340.0,1.5999999999999943,0.6250000000000022,PUT,66.9,67.37,0.47,0.2198,0.2203
0.223,6435.0,1.5,0.6666666666666666,PUT,78.15,79.35,1.2,0.21,0.2113
0.223,6515.0,1.5,0.6666666666666666,PUT,89.15,90.75,1.6,0.2015,0.2032
0.223,6605.0,1.6999999999999886,0.588235294117651,PUT,103.65,105.21,1.56,0.192,0.1934
0.223,6680.0,1.8000000000000114,0.555555555555552,PUT,117.9,118.83,0.93,0.184,0.1848
0.223,6765.0,1.8999999999999773,0.5263157894736905,PUT,136.75,136.25,-0.5,0.1749,0.1745
0.223,7145.0,1.9000000000000057,0.5263157894736826,CALL,106.45,89.49,-16.96,0.1361,0.1222
0.223,7245.0,1.5999999999999943,0.6250000000000022,CALL,67.7,48.92,-18.78,0.128,0.1101
0.223,7335.0,1.5,0.6666666666666666,CALL,42.65,26.33,-16.32,0.1222,0.1029
0.223,7435.0,1.3999999999999986,0.714285714285715,CALL,24.3,13.09,-11.21,0.1177,0.0993
0.223,7555.0,1.1999999999999993,0.8333333333333338,CALL,12.0,5.83,-6.17,0.115,0.0988
0.223,7720.0,0.8000000000000007,1.249999999999999,CALL,4.7,2.08,-2.62,0.1152,0.1013
0.264,5050.0,1.1000000000000014,0.909090909090908,PUT,16.05,5.77,-10.28,0.3545,0.2997
0.264,5425.0,1.2000000000000028,0.8333333333333314,PUT,23.6,13.3,-10.3,0.3107,0.2773
0.264,5800.0,1.2999999999999972,0.7692307692307709,PUT,37.85,29.27,-8.58,0.2722,0.2552
0.264,5925.0,1.4000000000000057,0.7142857142857114,PUT,44.7,37.51,-7.19,0.2597,0.2475
0.264,6060.0,1.4000000000000057,0.7142857142857114,PUT,53.8,48.42,-5.38,0.2463,0.2386
0.264,6180.0,1.5,0.6666666666666666,PUT,63.75,60.09,-3.66,0.2346,0.23
0.264,6320.0,2.0,0.5,PUT,77.3,76.34,-0.96,0.2201,0.219
0.264,6440.0,2.0999999999999943,0.4761904761904775,PUT,92.35,92.78,0.43,0.2083,0.2087
0.264,6560.0,1.6999999999999886,0.588235294117651,PUT,111.65,111.97,0.32,0.1972,0.1975
0.264,6640.0,2.4000000000000057,0.4166666666666657,PUT,125.4,126.53,1.13,0.1884,0.1894
0.264,6725.0,2.3999999999999773,0.4166666666666706,PUT,143.5,143.86,0.36,0.18,0.1803
0.264,7075.0,2.1000000000000227,0.47619047619047106,CALL,164.75,152.99,-11.76,0.1461,0.1377
0.264,7190.0,2.0,0.5,CALL,110.7,92.17,-18.53,0.1373,0.1231
0.264,7325.0,1.5999999999999943,0.6250000000000022,CALL,63.0,42.9,-20.1,0.1281,0.1091
0.264,7475.0,0.6000000000000014,1.6666666666666627,CALL,30.3,16.66,-13.64,0.1209,0.1017
0.264,7875.0,0.8000000000000003,1.2499999999999996,CALL,3.8,1.68,-2.12,0.1176,0.1045
0.303,5600.0,1.4000000000000057,0.7142857142857114,PUT,35.1,23.83,-11.27,0.2863,0.2618
0.303,6000.0,0.7999999999999972,1.2500000000000044,PUT,57.6,50.36,-7.24,0.2479,0.238
0.303,6375.0,1.9000000000000057,0.5263157894736826,PUT,95.65,94.58,-1.07,0.2133,0.2123
0.303,6630.0,1.8999999999999773,0.5263157894736905,PUT,137.25,138.85,1.6,0.1895,0.1907
0.303,6760.0,2.3000000000000114,0.43478260869565005,PUT,166.05,167.3,1.25,0.1771,0.178
0.303,7275.0,1.0,1.0,CALL,94.5,77.52,-16.98,0.133,0.1201
0.303,7800.0,0.6999999999999993,1.42857142857143,CALL,8.65,4.2,-4.45,0.1175,0.1032
0.357,5125.0,0.7999999999999972,1.2500000000000044,PUT,26.7,13.25,-13.45,0.3261,0.2849
0.357,5525.0,1.0,1.0,PUT,40.4,27.53,-12.87,0.2872,0.2623
0.357,5900.0,1.2999999999999972,0.7692307692307709,PUT,62.85,52.34,-10.51,0.2544,0.2408
0.357,6110.0,1.6999999999999886,0.588235294117651,PUT,80.45,73.64,-6.81,0.2354,0.2283
0.357,6230.0,1.8000000000000114,0.555555555555552,PUT,93.4,88.86,-4.54,0.2251,0.2208
0.357,6370.0,1.9000000000000057,0.5263157894736826,PUT,111.45,109.74,-1.71,0.2129,0.2115
0.357,6490.0,2.1000000000000227,0.47619047619047106,PUT,130.05,130.55,0.5,0.2025,0.2029
0.357,6625.0,1.1999999999999886,0.8333333333333413,PUT,154.9,157.62,2.72,0.1905,0.1924
0.357,6750.0,1.8000000000000114,0.555555555555552,PUT,184.1,186.56,2.46,0.1801,0.1818
0.357,7160.0,2.5,0.4,CALL,170.85,164.23,-6.62,0.1451,0.141
0.357,7280.0,2.3000000000000114,0.43478260869565005,CALL,117.75,105.18,-12.57,0.1369,0.1285
0.357,7425.0,1.1999999999999886,0.8333333333333413,CALL,69.7,53.79,-15.91,0.1286,0.1156
0.357,7825.0,1.0,1.0,CALL,13.0,7.09,-5.91,0.1188,0.1053
0.39,5100.0,1.3999999999999986,0.714285714285715,PUT,29.2,15.64,-13.56,0.323,0.2854
0.39,5500.0,0.7000000000000028,1.4285714285714228,PUT,43.85,30.72,-13.13,0.2857,0.2621
0.39,5875.0,1.5999999999999943,0.6250000000000022,PUT,66.7,56.29,-10.41,0.2534,0.2406
0.39,6100.0,1.8000000000000114,0.555555555555552,PUT,87.0,80.0,-7.0,0.2347,0.2278
0.39,6230.0,2.0,0.5,PUT,101.6,97.3,-4.3,0.2238,0.22
0.39,6370.0,1.9000000000000057,0.5263157894736826,PUT,120.55,119.2,-1.35,0.2123,0.2112
0.39,6475.0,2.3000000000000114,0.43478260869565005,PUT,137.05,138.02,0.97,0.2034,0.2041
0.39,6570.0,1.3000000000000114,0.7692307692307625,PUT,154.15,156.94,2.79,0.1953,0.1972
0.39,6655.0,2.3999999999999773,0.4166666666666706,PUT,171.7,175.58,3.88,0.1882,0.1907
0.39,6730.0,2.1999999999999886,0.4545454545454569,PUT,189.1,193.53,4.43,0.1819,0.1847
0.39,7110.0,2.3000000000000114,0.43478260869565005,CALL,211.45,212.32,0.87,0.1496,0.1501
0.39,7230.0,2.3000000000000114,0.43478260869565005,CALL,152.05,147.17,-4.88,0.1411,0.1381
0.39,7550.0,1.5999999999999943,0.6250000000000022,CALL,50.5,37.26,-13.24,0.1249,0.1126
0.436,4875.0,1.2000000000000028,0.8333333333333314,PUT,27.8,13.3,-14.5,0.3386,0.2948
0.436,5275.0,1.4000000000000057,0.7142857142857114,PUT,40.2,25.59,-14.61,0.301,0.272
0.436,5650.0,1.5999999999999943,0.6250000000000022,PUT,59.2,45.77,-13.43,0.2691,0.2508
0.436,6050.0,1.9000000000000057,0.5263157894736826,PUT,92.25,83.23,-9.02,0.2371,0.2286
0.436,6220.0,2.0,0.5,PUT,112.0,106.32,-5.68,0.2237,0.219
0.436,6375.0,2.1000000000000227,0.47619047619047106,PUT,133.95,131.69,-2.26,0.2114,0.2098
0.436,6500.0,2.1000000000000227,0.47619047619047106,PUT,154.85,155.46,0.61,0.2014,0.2018
0.436,6625.0,2.3999999999999773,0.4166666666666706,PUT,179.2,182.55,3.35,0.1911,0.1932
0.436,6760.0,2.5,0.4,PUT,210.65,215.95,5.3,0.1801,0.1833
0.436,7160.0,2.6000000000000227,0.38461538461538125,CALL,209.2,209.06,-0.14,0.1494,0.1493
0.436,7290.0,2.3000000000000114,0.43478260869565005,CALL,148.05,142.03,-6.02,0.1409,0.1373
0.436,7525.0,1.8000000000000114,0.555555555555552,CALL,70.4,56.67,-13.73,0.129,0.1185
0.436,7950.0,1.1000000000000014,0.909090909090908,CALL,14.35,8.52,-5.83,0.1201,0.1082
0.532,5075.0,1.5,0.6666666666666666,PUT,43.35,26.43,-16.92,0.3094,0.2773
0.532,5475.0,1.7000000000000028,0.5882352941176461,PUT,63.35,46.86,-16.49,0.2774,0.2559
0.532,5850.0,1.9000000000000057,0.5263157894736826,PUT,92.85,78.35,-14.5,0.2499,0.2362
0.532,6250.0,2.3000000000000114,0.43478260869565005,PUT,141.05,132.83,-8.22,0.2213,0.2155
0.532,6625.0,2.5,0.4,PUT,209.25,210.99,1.74,0.1938,0.1948
0.532,7275.0,2.3999999999999773,0.4166666666666706,CALL,197.9,200.67,2.77,0.1476,0.149
0.532,7675.0,1.8000000000000114,0.555555555555552,CALL,65.6,54.41,-11.19,0.1295,0.1211
0.532,8400.0,0.9000000000000004,1.1111111111111107,CALL,6.25,3.64,-2.61,0.1234,0.1137
0.609,5175.0,1.4000000000000057,0.7142857142857114,PUT,55.9,37.29,-18.61,0.295,0.2674
0.609,5550.0,1.5999999999999943,0.6250000000000022,PUT,79.5,61.49,-18.01,0.2677,0.2484
0.609,5950.0,1.8000000000000114,0.555555555555552,PUT,118.0,102.54,-15.46,0.2408,0.2286
0.609,6325.0,2.0,0.5,PUT,171.5,162.81,-8.69,0.2159,0.2106
0.609,6725.0,2.299999999999983,0.4347826086956554,PUT,255.05,258.02,2.97,0.1885,0.19
0.609,7375.0,2.3000000000000114,0.43478260869565005,CALL,185.05,191.14,6.09,0.1454,0.1484
0.609,7775.0,1.5999999999999943,0.6250000000000022,CALL,64.8,56.99,-7.81,0.1296,0.1239
0.609,9000.0,0.4500000000000002,2.2222222222222214,CALL,1.98,1.23,-0.75,0.129,0.1222
0.642,5450.0,1.9000000000000057,0.5263157894736826,PUT,76.85,57.47,-19.38,0.2732,0.2517
0.642,5850.0,1.5999999999999943,0.6250000000000022,PUT,113.0,95.28,-17.72,0.2466,0.2323
0.642,6225.0,2.5,0.4,PUT,162.75,150.76,-11.99,0.2224,0.2148
0.642,6365.0,2.5,0.4,PUT,186.45,177.92,-8.53,0.2133,0.2083
0.642,6440.0,2.6999999999999886,0.3703703703703719,PUT,200.55,194.04,-6.51,0.2084,0.2047
0.642,6520.0,2.8000000000000114,0.3571428571428557,PUT,216.7,212.54,-4.16,0.2031,0.2009
0.642,6595.0,2.5,0.4,PUT,233.05,231.16,-1.89,0.1981,0.1971
0.642,6675.0,2.6000000000000227,0.38461538461538125,PUT,251.8,252.46,0.66,0.1927,0.1931
0.642,6750.0,2.7000000000000455,0.37037037037036413,PUT,270.85,273.83,2.98,0.1877,0.1892
0.642,7105.0,2.8999999999999773,0.34482758620689924,CALL,336.25,349.7,13.45,0.1626,0.1687
0.642,7180.0,2.6000000000000227,0.38461538461538125,CALL,293.8,307.35,13.55,0.1579,0.164
0.642,7255.0,2.6999999999999886,0.3703703703703719,CALL,254.45,267.0,12.55,0.1534,0.1592
0.642,7335.0,2.6999999999999886,0.3703703703703719,CALL,215.85,226.51,10.66,0.1488,0.1538
0.642,7800.0,2.0,0.5,CALL,68.1,61.76,-6.34,0.1302,0.1258
0.685,5050.0,1.5999999999999943,0.6250000000000022,PUT,58.1,37.53,-20.57,0.2997,0.2699
0.685,5425.0,1.9000000000000057,0.5263157894736826,PUT,81.25,60.67,-20.58,0.2734,0.2516
0.685,5825.0,2.1999999999999886,0.4545454545454569,PUT,118.3,99.36,-18.94,0.2476,0.2328
0.685,6200.0,2.5,0.4,PUT,168.75,154.86,-13.89,0.2241,0.2156
0.685,6600.0,2.6000000000000227,0.38461538461538125,PUT,245.5,242.86,-2.64,0.1986,0.1973
0.685,7250.0,2.7000000000000455,0.37037037037036413,CALL,276.75,290.02,13.27,0.1561,0.162
0.685,7650.0,2.1999999999999886,0.4545454545454569,CALL,115.6,116.7,1.1,0.1368,0.1374
0.685,8300.0,1.2000000000000028,0.8333333333333314,CALL,20.1,14.92,-5.18,0.1252,0.1177
0.781,5075.0,1.8000000000000114,0.555555555555552,PUT,69.7,47.6,-22.1,0.2929,0.2658
0.781,5475.0,2.0999999999999943,0.4761904761904775,PUT,98.95,76.77,-22.18,0.2672,0.2473
0.781,5850.0,2.3000000000000114,0.43478260869565005,PUT,138.65,118.32,-20.33,0.2448,0.2307
0.781,6250.0,2.6999999999999886,0.3703703703703719,PUT,198.55,184.13,-14.42,0.2215,0.2136
0.781,6625.0,2.7999999999999545,0.3571428571428629,PUT,276.5,272.91,-3.59,0.1993,0.1977
0.781,7300.0,3.1000000000000227,0.322580645161288,CALL,292.55,310.86,18.31,0.1577,0.1653
0.781,7675.0,2.5,0.4,CALL,139.15,147.89,8.74,0.1403,0.1446
0.781,8500.0,1.2000000000000028,0.8333333333333314,CALL,18.7,14.17,-4.53,0.127,0.1202
0.858,5125.0,2.0999999999999943,0.4761904761904775,PUT,80.35,57.98,-22.37,0.2856,0.2616
0.858,5525.0,2.3000000000000114,0.43478260869565005,PUT,113.45,91.43,-22.02,0.2615,0.2439
0.858,5900.0,2.3000000000000114,0.43478260869565005,PUT,157.35,138.03,-19.32,0.2403,0.2282
0.858,6275.0,2.6999999999999886,0.3703703703703719,PUT,218.05,204.74,-13.31,0.2197,0.2129
0.858,6675.0,3.0,0.3333333333333333,PUT,306.1,304.82,-1.28,0.1973,0.1967
0.858,7325.0,2.8999999999999773,0.34482758620689924,CALL,309.95,332.27,22.32,0.1588,0.1677
0.858,7725.0,2.6000000000000227,0.38461538461538125,CALL,147.1,160.68,13.58,0.1413,0.1476
0.858,8400.0,1.2999999999999972,0.7692307692307709,CALL,32.05,27.33,-4.72,0.1288,0.124
0.894,5300.0,2.1999999999999886,0.4545454545454569,PUT,96.9,74.73,-22.17,0.273,0.2529
0.894,5775.0,2.3999999999999773,0.4166666666666706,PUT,145.9,125.78,-20.12,0.2461,0.2329
0.894,6010.0,2.6999999999999886,0.3703703703703719,PUT,178.55,161.22,-17.33,0.2333,0.2234
0.894,6115.0,2.8000000000000114,0.3571428571428557,PUT,195.4,179.67,-15.73,0.2277,0.2192
0.894,6235.0,2.8000000000000114,0.3571428571428557,PUT,216.4,202.98,-13.42,0.2212,0.2144
0.894,6400.0,2.8000000000000114,0.3571428571428557,PUT,248.6,239.47,-9.13,0.2122,0.2079
0.894,6510.0,3.0,0.3333333333333333,PUT,272.3,266.76,-5.54,0.2061,0.2036
0.894,6625.0,0.8999999999999773,1.1111111111111391,PUT,300.45,298.09,-2.36,0.2001,0.1991
0.894,6725.0,3.0,0.3333333333333333,PUT,325.2,327.75,2.55,0.1941,0.1952
0.894,7115.0,3.5,0.2857142857142857,CALL,439.05,459.88,20.83,0.1708,0.1789
0.894,7200.0,3.5,0.2857142857142857,CALL,389.95,413.15,23.2,0.1662,0.1751
